seed,env,ordering,la_objective,peak_cut_objective,rankaware_proxy_objective,adv_rank_max,adv_rank_mean,val_rank_max,val_rank_mean,peak_memory_mb,runtime_sec,success_rate,avg_return,mu,best_success_rate,best_mu,best_s_times_mu,tt_cross_calls,tt_cross_function_evals,queried_points_total,adv_rank_profile_json,val_rank_profile_json,policy_rank_profile_json,training_seed,environment_seed,permutation_seed,state_sampling_seed,canonical_ordering,display_ordering,baseline_category,ordering_group,train_time_sec,ordering_search_time_sec,ttpi_training_time_sec,total_time_sec,status,oom,error_type,error_message
9,HM12,pam_spectral,584.0,40.0,81.74027686858012,16.0,8.148148148148149,3.0,2.6666666666666665,10637.522944,309.61965441703796,,,,0.96,0.7143758491082945,0.6858008151439627,47,128698120,128698120,"[4, 7, 7, 5, 6, 5, 6, 5, 6, 5, 7, 7, 10, 12, 10, 9, 12, 9, 16, 11, 15, 13, 9, 7, 11, 4, 2]","[3, 3, 2]","[6, 9, 9, 7, 8, 7, 8, 7, 8, 7, 9, 9, 12, 14, 12, 11, 14, 11, 18, 13, 17, 15, 11, 9, 13, 4, 2]",9,2026,0,9,pam_spectral,SpectralPAM,surrogate_baseline,surrogate_baseline,309.59906792640686,0.020586490631103516,309.59906792640686,309.61965441703796,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.04 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.49 GiB memory in use. Of the allocated memory 6.32 GiB is allocated by PyTorch, and 2.80 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
9,HM12,block_pam,536.0,30.0,79.52842044305933,11.0,7.185185185185185,3.0,2.6666666666666665,13404.861952,444.6308560371399,,,,0.89,0.7911084138206744,0.7040864883004002,61,216208062,216208062,"[5, 7, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 8, 8, 10, 11, 11, 9, 9, 7, 9, 7, 2]","[3, 3, 2]","[7, 9, 9, 8, 9, 8, 9, 8, 9, 8, 9, 8, 9, 8, 9, 8, 10, 10, 12, 13, 13, 11, 11, 9, 11, 9, 2]",9,2026,0,9,block_pam,BlockPAM,ablation,ablation,444.61101746559143,0.019838571548461914,444.61101746559143,444.6308560371399,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.10 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.43 GiB memory in use. Of the allocated memory 6.31 GiB is allocated by PyTorch, and 2.74 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
9,HM12,free_pam,536.0,30.0,79.52842044305933,9.0,6.074074074074074,3.0,2.6666666666666665,10636.197888,211.38542675971985,,,,0.87,0.6374495981561457,0.5545811503958468,35,85098880,85098880,"[4, 5, 6, 5, 7, 5, 7, 5, 7, 6, 8, 7, 8, 7, 8, 8, 8, 6, 9, 6, 9, 6, 4, 3, 5, 3, 2]","[3, 3, 2]","[6, 7, 8, 7, 9, 7, 9, 7, 9, 8, 10, 9, 10, 9, 10, 10, 10, 8, 11, 8, 11, 8, 6, 5, 7, 5, 2]",9,2026,0,9,free_pam,FreePAM,ablation,ablation,211.3646683692932,0.020758390426635742,211.3646683692932,211.38542675971985,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.04 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.49 GiB memory in use. Of the allocated memory 6.31 GiB is allocated by PyTorch, and 2.80 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
9,HM12,peakcut_pam,536.0,30.0,79.52842044305933,14.0,8.074074074074074,3.0,2.6666666666666665,10636.80512,190.46808767318726,,,,0.88,0.4233440747723447,0.3725427857996633,35,69607056,69607056,"[4, 5, 5, 5, 6, 5, 6, 5, 7, 6, 9, 8, 11, 10, 13, 14, 14, 12, 13, 11, 12, 9, 8, 6, 7, 5, 2]","[3, 3, 2]","[6, 7, 7, 7, 8, 7, 8, 7, 9, 8, 11, 10, 13, 12, 15, 16, 16, 14, 15, 13, 14, 11, 10, 8, 9, 7, 2]",9,2026,0,9,peakcut_pam,PeakCutPAM,surrogate_baseline,surrogate_baseline,190.44892358779907,0.019164085388183594,190.44892358779907,190.46808767318726,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.08 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 10.45 GiB memory in use. Of the allocated memory 6.31 GiB is allocated by PyTorch, and 3.76 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
9,HM12,sensitivity_pam,536.0,30.0,79.52842044305933,9.0,5.7407407407407405,3.0,2.6666666666666665,8188.604416,406.1701352596283,0.4,-220978739.5539244,0.8105311408704658,0.9500000000000001,0.793050569143535,0.7533980406863583,61,151936374,151936374,"[5, 7, 7, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 7, 6, 9, 7, 9, 7, 5, 4, 5, 4, 2]","[3, 3, 2]","[7, 9, 9, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 9, 8, 11, 9, 11, 9, 7, 6, 7, 6, 2]",9,2026,0,9,sensitivity_pam,SensitivityPAM,surrogate_baseline,surrogate_baseline,406.15032720565796,0.019808053970336914,406.15032720565796,406.1701352596283,ok,False,,
9,HM12,rankaware_proxy_pam,536.0,30.0,79.52842044305933,15.0,8.703703703703704,3.0,2.6666666666666665,10636.8384,209.20734214782715,,,,0.32,0.8128421284373017,0.2601094810999366,39,72964368,72964368,"[4, 5, 6, 5, 7, 6, 9, 8, 11, 9, 12, 8, 11, 9, 13, 13, 15, 13, 14, 12, 12, 9, 7, 5, 6, 4, 2]","[3, 3, 2]","[6, 7, 8, 7, 9, 8, 11, 10, 13, 11, 14, 10, 13, 11, 15, 15, 17, 15, 16, 14, 14, 11, 9, 7, 8, 6, 2]",9,2026,0,9,rankaware_proxy_pam,RankAwareProxyPAM,main_method,main_method,209.18861508369446,0.01872706413269043,209.18861508369446,209.20734214782715,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.08 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.44 GiB memory in use. Of the allocated memory 6.32 GiB is allocated by PyTorch, and 2.76 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
9,HM12,hybrid_pam,536.0,30.0,79.52842044305933,34.0,18.85185185185185,3.0,2.6666666666666665,13404.758016,412.96022939682007,,,,1.0,0.6179666475624619,0.6179666475624619,56,201038928,201038928,"[5, 8, 8, 6, 8, 7, 10, 10, 18, 20, 25, 23, 30, 28, 29, 25, 32, 29, 34, 32, 32, 22, 20, 12, 23, 11, 2]","[3, 3, 2]","[7, 10, 10, 8, 10, 9, 12, 12, 20, 22, 27, 25, 32, 30, 31, 27, 34, 31, 36, 34, 34, 24, 22, 14, 25, 13, 2]",9,2026,0,9,hybrid_pam,HybridPAM,main_method,main_method,412.94177174568176,0.018457651138305664,412.94177174568176,412.96022939682007,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 5.96 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.06 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.46 GiB memory in use. Of the allocated memory 457.30 MiB is allocated by PyTorch, and 8.65 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,local,1424.0,78.0,125.12167255720176,10.0,6.085714285714285,3.0,2.6666666666666665,10657.049088,308.2275960445404,,,,0.05,1.0,0.05,37,124992114,124992114,"[4, 7, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 6, 9, 9, 10, 9, 10, 8, 10, 10, 10, 9, 7, 5, 2]","[3, 3, 2]","[6, 9, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 7, 8, 8, 11, 11, 12, 11, 12, 10, 12, 12, 12, 11, 9, 7, 2]",0,2026,0,0,local,Local,primary_baseline,primary_baseline,308.1772792339325,0.050316810607910156,308.1772792339325,308.2275960445404,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.10 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 10.42 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 3.71 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,random,3220.0,168.0,150.52025083632208,9.0,6.114285714285714,3.0,2.6666666666666665,13427.727872,120.55376839637756,,,,0.0,0.0,0.0,15,56096760,56096760,"[3, 4, 4, 4, 4, 4, 4, 5, 5, 6, 7, 7, 7, 8, 9, 9, 8, 9, 8, 7, 6, 7, 7, 7, 6, 7, 8, 9, 8, 7, 6, 5, 4, 3, 2]","[3, 3, 2]","[5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 9, 9, 10, 11, 11, 10, 11, 10, 9, 8, 9, 9, 9, 8, 9, 10, 11, 10, 9, 8, 7, 6, 5, 4]",0,2026,0,0,random,Random,diagnostic_control,diagnostic_control,120.50828313827515,0.04548525810241699,120.50828313827515,120.55376839637756,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 1.57 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 12.95 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 6.24 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,random,2828.0,162.0,146.42672304731053,6.0,4.514285714285714,3.0,2.6666666666666665,10655.476736,112.46718549728394,,,,0.0,0.0,0.0,15,54486786,54486786,"[3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 6, 5, 5, 5, 5, 5, 6, 6, 6, 6, 5, 5, 5, 4, 5, 4, 4, 4, 4, 4, 4, 3, 2]","[3, 3, 2]","[5, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 7, 7, 7, 7, 8, 8, 8, 8, 7, 7, 7, 6, 7, 6, 6, 6, 6, 6, 6, 5, 4]",0,2026,1,0,random,Random,diagnostic_control,diagnostic_control,112.42099285125732,0.04619264602661133,112.42099285125732,112.46718549728394,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.12 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 10.40 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 3.69 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,random,3358.0,174.0,150.38204855023284,11.0,6.857142857142857,3.0,2.6666666666666665,10655.426048,118.25841307640076,,,,0.0,0.0,0.0,15,56097044,56097044,"[3, 4, 4, 4, 4, 4, 5, 6, 6, 7, 8, 9, 9, 9, 10, 10, 11, 11, 10, 11, 10, 10, 9, 9, 8, 7, 8, 7, 6, 5, 5, 4, 3, 2, 2]","[3, 3, 2]","[5, 6, 6, 6, 6, 6, 7, 8, 8, 9, 10, 11, 11, 11, 12, 12, 13, 13, 12, 13, 12, 12, 11, 11, 10, 9, 10, 9, 8, 7, 7, 6, 5, 4, 2]",0,2026,2,0,random,Random,diagnostic_control,diagnostic_control,118.21350693702698,0.0449061393737793,118.21350693702698,118.25841307640076,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.07 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.46 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 2.75 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,badsplit,3900.0,224.0,155.2846252124522,4.0,2.8857142857142857,3.0,2.6666666666666665,8206.16192,100.40762615203857,,,,0.0,0.0,0.0,13,42856386,42856386,"[3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 1, 1]","[3, 3, 2]","[5, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 3, 2]",0,2026,0,0,badsplit,BadSplit,diagnostic_control,diagnostic_control,100.36228966712952,0.04533648490905762,100.36228966712952,100.40762615203857,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 4.89 GiB. GPU 0 has a total capacity of 15.47 GiB of which 3.47 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 11.06 GiB memory in use. Of the allocated memory 5.04 GiB is allocated by PyTorch, and 5.65 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,reverse_blocks,1424.0,78.0,125.12167255720176,17.0,9.057142857142857,3.0,2.6666666666666665,10657.4848,300.1364622116089,,,,0.16,0.9940064188100121,0.15904102700960193,37,117915306,117915306,"[4, 7, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 6, 9, 8, 12, 10, 13, 13, 16, 15, 17, 14, 16, 12, 15, 15, 15, 11, 13, 10, 8, 6, 2]","[3, 3, 2]","[6, 9, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 8, 11, 10, 14, 12, 15, 15, 18, 17, 19, 16, 18, 14, 17, 17, 17, 13, 15, 12, 10, 8, 2]",0,2026,0,0,reverse_blocks,ReverseBlocks,diagnostic_control,diagnostic_control,300.0915129184723,0.04494929313659668,300.0915129184723,300.1364622116089,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 2.80 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 11.72 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 5.01 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,flip_within_block,1424.0,78.0,125.12167255720176,9.0,5.685714285714286,3.0,2.6666666666666665,10658.907648,239.95343160629272,,,,0.54,0.49963897120099254,0.269805044448536,29,99424324,99424324,"[4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 6, 5, 7, 5, 7, 5, 7, 5, 6, 5, 7, 6, 8, 6, 9, 6, 9, 6, 9, 6, 8, 5, 6, 3, 3]","[3, 3, 2]","[6, 7, 6, 6, 7, 6, 7, 6, 7, 6, 8, 7, 9, 7, 9, 7, 9, 7, 8, 7, 9, 8, 10, 8, 11, 8, 11, 8, 11, 8, 10, 7, 8, 5, 5]",0,2026,0,0,flip_within_block,FlipWithinBlock,diagnostic_control,diagnostic_control,239.90673542022705,0.04669618606567383,239.90673542022705,239.95343160629272,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.06 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.46 GiB memory in use. Of the allocated memory 6.33 GiB is allocated by PyTorch, and 2.76 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,pam_greedy,736.0,30.0,105.36854759884876,11.0,6.542857142857143,3.0,2.6666666666666665,10657.122816,221.10592603683472,,,,0.49,0.4323339046702286,0.211843613288412,29,77023714,77023714,"[4, 5, 4, 4, 5, 4, 5, 4, 5, 4, 5, 4, 6, 5, 7, 8, 9, 8, 9, 9, 11, 10, 11, 9, 10, 9, 9, 6, 9, 7, 7, 5, 6, 4, 2]","[3, 3, 2]","[6, 7, 6, 6, 7, 6, 7, 6, 7, 6, 7, 6, 8, 7, 9, 10, 11, 10, 11, 11, 13, 12, 13, 11, 12, 11, 11, 8, 11, 9, 9, 7, 8, 6, 2]",0,2026,0,0,pam_greedy,GreedyPAM,surrogate_baseline,surrogate_baseline,221.05779886245728,0.048127174377441406,221.05779886245728,221.10592603683472,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.06 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.46 GiB memory in use. Of the allocated memory 6.33 GiB is allocated by PyTorch, and 2.76 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,pam_spectral,768.0,40.0,106.9171098069593,8.0,5.428571428571429,3.0,2.6666666666666665,10655.785472,204.23476910591125,,,,0.63,0.6274442909950445,0.395289903326878,27,76262088,76262088,"[3, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 6, 8, 7, 7, 8, 7, 6, 7, 6, 7, 6, 8, 8, 6, 4, 5, 3, 3]","[3, 3, 2]","[5, 7, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 7, 8, 8, 10, 9, 9, 10, 9, 8, 9, 8, 9, 8, 10, 10, 8, 6, 7, 5, 5]",0,2026,0,0,pam_spectral,SpectralPAM,surrogate_baseline,surrogate_baseline,204.18680334091187,0.04796576499938965,204.18680334091187,204.23476910591125,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.11 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.41 GiB memory in use. Of the allocated memory 6.33 GiB is allocated by PyTorch, and 2.71 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,block_pam,736.0,30.0,105.36854759884876,25.0,14.2,3.0,2.6666666666666665,10660.984832,542.8225977420807,,,,0.8300000000000001,0.7857783013076763,0.6521959900853714,45,273542418,273542418,"[5, 8, 7, 6, 7, 6, 7, 7, 10, 11, 14, 15, 16, 15, 16, 14, 18, 17, 20, 19, 22, 21, 25, 25, 24, 22, 22, 19, 21, 15, 13, 9, 11, 8, 2]","[3, 3, 2]","[7, 10, 9, 8, 9, 8, 9, 9, 12, 13, 16, 17, 18, 17, 18, 16, 20, 19, 22, 21, 24, 23, 27, 27, 26, 24, 24, 21, 23, 17, 15, 11, 13, 10, 2]",0,2026,0,0,block_pam,BlockPAM,ablation,ablation,542.7750842571259,0.047513484954833984,542.7750842571259,542.8225977420807,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 2.81 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 11.71 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 5.00 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,free_pam,736.0,30.0,105.36854759884876,10.0,6.628571428571429,3.0,2.6666666666666665,10656.114688,184.93057918548584,,,,0.53,0.5352250160388925,0.28366925850061303,25,71188398,71188398,"[3, 4, 4, 5, 7, 7, 10, 10, 10, 10, 9, 9, 8, 8, 8, 7, 7, 6, 8, 6, 7, 6, 8, 6, 7, 6, 7, 5, 7, 5, 7, 4, 5, 3, 3]","[3, 3, 2]","[5, 6, 6, 7, 9, 9, 12, 12, 12, 12, 11, 11, 10, 10, 10, 9, 9, 8, 10, 8, 9, 8, 10, 8, 9, 8, 9, 7, 9, 7, 9, 6, 7, 5, 5]",0,2026,0,0,free_pam,FreePAM,ablation,ablation,184.88251781463623,0.048061370849609375,184.88251781463623,184.93057918548584,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 4.04 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 10.48 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 3.77 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,peakcut_pam,736.0,30.0,105.36854759884876,13.0,7.542857142857143,3.0,2.6666666666666665,10657.590272,229.30375933647156,,,,0.7000000000000001,0.45772996215980094,0.3204109735118607,29,83412522,83412522,"[4, 5, 4, 4, 5, 4, 5, 4, 6, 6, 7, 6, 8, 8, 10, 10, 12, 11, 13, 13, 12, 10, 12, 9, 11, 8, 10, 7, 9, 7, 7, 5, 6, 4, 2]","[3, 3, 2]","[6, 7, 6, 6, 7, 6, 7, 6, 8, 8, 9, 8, 10, 10, 12, 12, 14, 13, 15, 15, 14, 12, 14, 11, 13, 10, 12, 9, 11, 9, 9, 7, 8, 6, 2]",0,2026,0,0,peakcut_pam,PeakCutPAM,surrogate_baseline,surrogate_baseline,229.25743436813354,0.046324968338012695,229.25743436813354,229.30375933647156,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.06 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.47 GiB memory in use. Of the allocated memory 6.33 GiB is allocated by PyTorch, and 2.76 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
0,HM16,sensitivity_pam,736.0,30.0,105.36854759884876,15.0,9.485714285714286,3.0,2.6666666666666665,10656.455168,457.4633638858795,,,,0.74,0.9258891911407233,0.6851580014441353,43,210179108,210179108,"[5, 8, 7, 5, 7, 6, 7, 7, 9, 10, 11, 11, 11, 10, 11, 10, 15, 12, 15, 14, 15, 13, 14, 11, 13, 10, 12, 10, 11, 8, 7, 5, 6, 4, 2]","[3, 3, 2]","[7, 10, 9, 7, 9, 8, 9, 9, 11, 12, 13, 13, 13, 12, 13, 12, 17, 14, 17, 16, 17, 15, 16, 13, 15, 12, 14, 12, 13, 10, 9, 7, 8, 6, 2]",0,2026,0,0,sensitivity_pam,SensitivityPAM,surrogate_baseline,surrogate_baseline,457.4160330295563,0.04733085632324219,457.4160330295563,457.4633638858795,oom,True,OutOfMemoryError,"CUDA out of memory. Tried to allocate 6.17 GiB. GPU 0 has a total capacity of 15.47 GiB of which 5.00 GiB is free. Process 1916578 has 297.45 MiB memory in use. Including non-PyTorch memory, this process has 9.52 GiB memory in use. Of the allocated memory 6.34 GiB is allocated by PyTorch, and 2.81 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
