env,ordering,state_index,state_type,cut,singular_index,singular_value,exact_unfolding,matrix_rows,matrix_cols,used_rows,used_cols
HM8,rankaware_proxy_pam,0,easy,7,1,35612440.39105788,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,2,195825.0804480929,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,3,19707.575326407772,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,4,4.470226507941792e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,5,2.4578192714941996e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,6,2.273723430631967e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,7,2.0076324886347374e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,8,1.9423349605950688e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,9,1.5259141909160316e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,10,1.3041431890177661e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,11,1.2094907173678602e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,12,1.0177877887844896e-08,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,13,8.198165889233245e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,14,6.629311897696761e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,15,5.070970723989846e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,16,4.076168903427016e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,17,3.502345452837907e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,18,3.2101925970678226e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,19,3.1742393320869818e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,20,2.805076206450293e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,21,2.4888242266876567e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,22,2.2966082990293377e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,23,2.129133189047432e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,24,1.9629251798529393e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,25,1.9037356208476354e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,26,1.8369794398374991e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,27,1.7417161238389336e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,28,1.619729592878197e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,29,1.5727284779542035e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,30,1.4744877698145814e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,31,1.4605716917141417e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,7,32,1.3674101981577743e-09,False,27648,3981312,512,512
HM8,rankaware_proxy_pam,0,easy,8,1,35510615.044414334,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,2,23729.327671594212,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,3,3.364279980429759e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,4,2.860887607354344e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,5,2.8521102946898718e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,6,2.1194150958828924e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,7,1.885123267356651e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,8,1.691573547331628e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,9,1.4961102047377296e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,10,1.4601580141859497e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,11,1.0986219069489321e-08,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,12,9.579749674526927e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,13,8.323515938753455e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,14,6.311220131593571e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,15,5.314145922699825e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,16,5.0347079952981016e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,17,4.697370343035257e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,18,4.363923368215454e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,19,3.726154847576707e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,20,3.4851516596403084e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,21,2.9786200683455378e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,22,2.80982304566491e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,23,2.6610827943690897e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,24,2.321117563689067e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,25,2.2962152125536647e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,26,2.1489074511888477e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,27,1.881742525169565e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,28,1.7361712580907127e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,29,1.6820145467335904e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,30,1.480114196191808e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,31,1.3185043908911627e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,8,32,1.207635966561381e-09,False,331776,331776,512,512
HM8,rankaware_proxy_pam,0,easy,9,1,35664581.1438342,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,2,193361.88643097985,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,3,20553.46026824479,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,4,2.8194521149439298e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,5,2.0489553247634016e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,6,1.479474448756798e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,7,1.4726265017231953e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,8,1.4307746806432e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,9,1.1811761758232963e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,10,9.97986496811749e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,11,8.293602208726061e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,12,7.478527636160052e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,13,6.367627645571112e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,14,4.5623924758506986e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,15,3.963553505402727e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,16,3.268524807701881e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,17,3.1107903488092006e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,18,2.97151325131699e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,19,2.3910531202769857e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,20,2.295966525690506e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,21,2.1899282064237266e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,22,2.010949390757373e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,23,1.9098299163418585e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,24,1.850314010989644e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,25,1.746009800671899e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,26,1.674814221444498e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,27,1.577175867338421e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,28,1.5273383761368648e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,29,1.4878428692155367e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,30,1.4486507341624753e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,31,1.3996574364477846e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,9,32,1.3640321791186677e-09,False,663552,165888,512,512
HM8,rankaware_proxy_pam,0,easy,10,1,35596419.46278115,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,2,22807.725297083947,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,3,4.5122535537304074e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,4,3.318795582166691e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,5,3.2657297748675546e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,6,2.5477331149303186e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,7,1.888545043401797e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,8,1.80723641212847e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,9,1.3373886635098241e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,10,1.3235076804471327e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,11,1.2915426301841321e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,12,1.2460515757934732e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,13,7.996079180498305e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,14,5.725489221039914e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,15,4.2210505996337424e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,16,3.3769912942382663e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,17,3.1246439905515217e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,18,2.9032163308333847e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,19,2.882337847827016e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,20,2.598100393689333e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,21,2.509426868814402e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,22,2.2088710933622863e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,23,1.977827332044271e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,24,1.7840839568176387e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,25,1.756903363155831e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,26,1.6710963804328299e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,27,1.5611123173247835e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,28,1.4865959358900364e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,29,1.3642226471903755e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,30,1.3129770844003165e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,31,1.1990166852296757e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,10,32,1.1259724640083437e-09,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,0,easy,11,1,35619679.107996,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,2,195644.0311883659,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,3,16947.725012894385,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,4,2.2245082183720697e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,5,2.1171372010491397e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,6,1.9358863783870727e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,7,1.7078199998116205e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,8,1.5733079900896475e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,9,1.453826555936599e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,10,1.365745246378322e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,11,1.2596030582304822e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,12,1.0902723787779716e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,13,7.240621950466651e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,14,5.250313308653265e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,15,4.050135107795542e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,16,3.833877988569744e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,17,3.471367254915906e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,18,3.323520318053064e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,19,3.0641659375986396e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,20,2.7540021711941326e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,21,2.396610909112499e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,22,2.307364849244704e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,23,2.153477069436803e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,24,2.0031567584374806e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,25,1.936153711455494e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,26,1.870884610676094e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,27,1.7424699117378416e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,28,1.620118767831549e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,29,1.516874138210712e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,30,1.403883181132376e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,31,1.3671451348122318e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,11,32,1.2485185701741287e-09,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,0,easy,12,1,35574249.86333826,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,2,20812.58997355731,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,3,6.63660001676522e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,4,3.963105607376216e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,5,3.89319235660386e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,6,3.6518148368969594e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,7,2.7331944258024372e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,8,2.5729112106678632e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,9,2.1429755177362835e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,10,1.4934438781892666e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,11,1.3682758021959408e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,12,1.2620986165737047e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,13,8.663518482606424e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,14,5.8695957403409135e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,15,5.684096498570344e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,16,4.766103394106176e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,17,4.29963702645287e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,18,3.579283367208959e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,19,3.253997790478037e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,20,3.065934219777142e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,21,2.9482264404885504e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,22,2.456800262223849e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,23,2.0763283313769974e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,24,1.9671304696591224e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,25,1.7030147256154854e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,26,1.6314955302569905e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,27,1.5642960220521502e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,28,1.3140370416843043e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,29,1.204549360542291e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,30,1.125451872992742e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,31,1.1094327975239426e-09,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,12,32,8.559628886953746e-10,False,191102976,576,512,512
HM8,rankaware_proxy_pam,0,easy,13,1,10897204.391889978,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,2,60930.013905643755,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,3,4591.811557360629,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,4,3.502799097840132e-09,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,5,1.2364568689904376e-09,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,6,5.285101957724145e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,7,4.864368954910552e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,8,4.209925903984339e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,9,3.900418699752958e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,10,3.4964806360511374e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,11,3.007933444786609e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,12,2.777657342781916e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,13,2.479369873359577e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,14,2.2924276417583062e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,15,2.0802131085134808e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,16,1.8476586508068243e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,17,1.5956801392022707e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,18,1.3228661960573072e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,19,1.2475852070369368e-10,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,20,8.450201427446054e-11,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,21,4.319712279505899e-11,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,22,8.632691122805014e-13,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,23,4.2435080162739e-25,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,24,2.7502830916734813e-25,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,25,1.4315881167532217e-25,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,26,1.2850588206103685e-25,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,27,1.0747116525526337e-25,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,28,9.324581735206435e-26,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,29,7.357222360047655e-26,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,30,3.555717188803863e-26,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,31,2.859553801796141e-26,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,13,32,2.4491611554666532e-26,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,0,easy,14,1,7737137.744222816,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,2,2961.972043265007,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,3,2.0722139331469104e-09,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,4,1.174884761103826e-09,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,5,4.810754420442796e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,6,3.855068670459229e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,7,3.2185474889635877e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,8,2.456820884976576e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,9,2.0188907631392088e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,10,1.833935576435127e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,11,1.3556957298771467e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,12,1.1232826326499332e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,13,1.0308466994279123e-10,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,14,8.779808262502216e-11,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,15,7.597619126863082e-11,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,16,4.868850459106805e-11,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,17,3.7019378489364285e-11,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,18,1.0844090084127882e-14,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,19,6.139786872355853e-25,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,20,2.487992892718335e-25,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,21,5.783808983743108e-26,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,22,2.765548004997806e-26,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,23,5.082588276833493e-27,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,14,24,9.049793209451942e-42,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,0,easy,15,1,2203413.9693117742,False,55037657088,2,512,2
HM8,rankaware_proxy_pam,0,easy,15,2,3.8111438196755927e-10,False,55037657088,2,512,2
HM8,rankaware_proxy_pam,1,boundary,1,1,20172327.688631453,False,2,55037657088,2,512
HM8,rankaware_proxy_pam,1,boundary,1,2,12237.064803573103,False,2,55037657088,2,512
HM8,rankaware_proxy_pam,1,boundary,2,1,69879248.37279007,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,2,285.8993334811849,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,3,4.350685068967468e-08,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,4,2.77376747767636e-08,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,5,1.4275595495595905e-08,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,6,1.169679914312059e-08,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,7,4.227889007526899e-09,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,8,2.3449306954371087e-09,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,9,2.0982091244138644e-09,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,10,1.2982993522660042e-09,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,11,7.458710322884428e-10,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,12,1.6853998840928963e-23,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,13,3.0368476625983825e-24,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,14,1.9983390784212704e-24,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,15,1.3295225150983375e-24,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,16,1.041684671129977e-24,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,17,7.813612718134026e-25,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,18,2.45642230966801e-25,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,19,1.7470337903470477e-25,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,20,1.4422685951441838e-25,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,21,4.110499623987445e-40,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,22,1.6758742178206577e-40,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,23,4.3993410481551743e-42,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,2,24,3.789386049945061e-43,False,24,4586471424,24,512
HM8,rankaware_proxy_pam,1,boundary,3,1,98857273.29214641,False,48,2293235712,48,512
HM8,rankaware_proxy_pam,1,boundary,3,2,59385.273458553136,False,48,2293235712,48,512
HM8,rankaware_proxy_pam,1,boundary,3,3,470.0212903389979,False,48,2293235712,48,512
HM8,rankaware_proxy_pam,1,boundary,3,4,7.231051249142784e-08,False,48,2293235712,48,512
HM8,rankaware_proxy_pam,1,boundary,3,5,5.320279327536105e-08,False,48,2293235712,48,512
HM8,rankaware_proxy_pam,1,boundary,3,6,4.609687869499806e-08,False,48,2293235712,48,512
HM8,rankaware_proxy_pam,1,boundary,3,7,4.1133159497709495e-08,False,48,2293235712,48,512
HM8,rankaware_proxy_pam,1,boundary,3,8,3.702393963261022e-08,False,48,2293235712,48,512
